date,ch.kof.stringency.ag.stringency,ch.kof.stringency.ai.stringency,ch.kof.stringency.ar.stringency,ch.kof.stringency.be.stringency,ch.kof.stringency.bl.stringency,ch.kof.stringency.bs.stringency,ch.kof.stringency.ch.stringency,ch.kof.stringency.fr.stringency,ch.kof.stringency.ge.stringency,ch.kof.stringency.gl.stringency,ch.kof.stringency.gr.stringency,ch.kof.stringency.ju.stringency,ch.kof.stringency.lu.stringency,ch.kof.stringency.ne.stringency,ch.kof.stringency.nw.stringency,ch.kof.stringency.ow.stringency,ch.kof.stringency.sg.stringency,ch.kof.stringency.sh.stringency,ch.kof.stringency.so.stringency,ch.kof.stringency.sz.stringency,ch.kof.stringency.tg.stringency,ch.kof.stringency.ti.stringency,ch.kof.stringency.ur.stringency,ch.kof.stringency.vd.stringency,ch.kof.stringency.vs.stringency,ch.kof.stringency.zg.stringency,ch.kof.stringency.zh.stringency
2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-27,5.5556,5.5556,5.5556,5.5556,5.5556,5.5556,5.5556,5.5556,5.5556,5.5556,5.5556,5.5556,5.5556,5.5556,5.5556,5.5556,5.5556,5.5556,5.5556,5.5556,5.5556,5.5556,5.5556,5.5556,5.5556,5.5556,5.5556
2020-02-28,19.4444,19.4444,19.4444,19.4444,19.4444,19.4444,19.4444,19.4444,19.4444,19.4444,19.4444,19.4444,19.4444,19.4444,19.4444,19.4444,19.4444,19.4444,19.4444,19.4444,19.4444,19.4444,19.4444,19.4444,19.4444,19.4444,19.4444
2020-02-29,19.4444,19.4444,19.4444,19.4444,19.4444,19.4444,19.4444,19.4444,19.4444,19.4444,19.4444,19.4444,19.4444,19.4444,19.4444,19.4444,19.4444,19.4444,19.4444,19.4444,19.4444,19.4444,19.4444,19.4444,19.4444,19.4444,19.4444
2020-03-01,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
2020-03-02,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
2020-03-03,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
2020-03-04,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
2020-03-05,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
2020-03-06,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
2020-03-07,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
2020-03-08,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
2020-03-09,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
2020-03-10,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
2020-03-11,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
2020-03-12,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
2020-03-13,48.1481,48.1481,48.1481,48.1481,48.1481,48.1481,48.1481,48.1481,48.1481,48.1481,48.1481,48.1481,48.1481,48.1481,48.1481,48.1481,48.1481,48.1481,48.1481,48.1481,48.1481,48.1481,48.1481,48.1481,48.1481,48.1481,48.1481
2020-03-14,48.1481,48.1481,48.1481,48.1481,48.1481,48.1481,48.1481,48.1481,48.1481,48.1481,48.1481,48.1481,48.1481,48.1481,48.1481,48.1481,48.1481,48.1481,48.1481,48.1481,48.1481,48.1481,48.1481,48.1481,48.1481,48.1481,48.1481
2020-03-15,48.1481,48.1481,48.1481,48.1481,48.1481,48.1481,48.1481,48.1481,48.1481,48.1481,48.1481,48.1481,48.1481,48.1481,48.1481,48.1481,48.1481,48.1481,48.1481,48.1481,48.1481,48.1481,48.1481,48.1481,48.1481,48.1481,48.1481
2020-03-16,59.2593,59.2593,59.2593,59.2593,59.2593,59.2593,59.2593,59.2593,59.2593,59.2593,59.2593,59.2593,59.2593,59.2593,59.2593,59.2593,59.2593,59.2593,59.2593,59.2593,59.2593,59.2593,59.2593,59.2593,59.2593,59.2593,59.2593
2020-03-17,73.1481,73.1481,73.1481,73.1481,73.1481,73.1481,73.1481,73.1481,73.1481,73.1481,73.1481,73.1481,73.1481,73.1481,73.1481,73.1481,73.1481,73.1481,73.1481,73.1481,73.1481,73.1481,73.1481,73.1481,73.1481,73.1481,73.1481
2020-03-18,73.1481,73.1481,73.1481,73.1481,73.1481,73.1481,73.1481,73.1481,73.1481,73.1481,73.1481,73.1481,73.1481,73.1481,73.1481,73.1481,73.1481,73.1481,73.1481,73.1481,73.1481,73.1481,73.1481,73.1481,73.1481,73.1481,73.1481
2020-03-19,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037
2020-03-20,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037
2020-03-21,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037
2020-03-22,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037
2020-03-23,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037
2020-03-24,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037
2020-03-25,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037
2020-03-26,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037
2020-03-27,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037
2020-03-28,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037
2020-03-29,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037
2020-03-30,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037
2020-03-31,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037
2020-04-01,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037,78.7037
2020-04-02,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815
2020-04-03,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815
2020-04-04,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815
2020-04-05,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815
2020-04-06,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815
2020-04-07,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815
2020-04-08,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815
2020-04-09,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815
2020-04-10,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815
2020-04-11,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815
2020-04-12,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815
2020-04-13,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815
2020-04-14,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815
2020-04-15,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815
2020-04-16,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815
2020-04-17,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815
2020-04-18,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815
2020-04-19,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815
2020-04-20,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815
2020-04-21,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815
2020-04-22,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815
2020-04-23,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815
2020-04-24,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815
2020-04-25,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815
2020-04-26,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815,81.4815
2020-04-27,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778
2020-04-28,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778
2020-04-29,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778
2020-04-30,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778
2020-05-01,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778
2020-05-02,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778
2020-05-03,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778
2020-05-04,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778
2020-05-05,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778
2020-05-06,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778
2020-05-07,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778
2020-05-08,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778
2020-05-09,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778
2020-05-10,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778,77.7778
2020-05-11,74.0741,74.0741,74.0741,74.0741,74.0741,74.0741,74.0741,74.0741,74.0741,74.0741,74.0741,74.0741,74.0741,74.0741,74.0741,74.0741,74.0741,74.0741,74.0741,74.0741,74.0741,74.0741,74.0741,74.0741,74.0741,74.0741,74.0741
2020-05-12,74.0741,74.0741,74.0741,74.0741,74.0741,74.0741,74.0741,74.0741,74.0741,74.0741,74.0741,74.0741,74.0741,74.0741,74.0741,74.0741,74.0741,74.0741,74.0741,74.0741,74.0741,74.0741,74.0741,74.0741,74.0741,74.0741,74.0741
2020-05-13,74.0741,74.0741,74.0741,74.0741,74.0741,74.0741,74.0741,74.0741,74.0741,74.0741,74.0741,74.0741,74.0741,74.0741,74.0741,74.0741,74.0741,74.0741,74.0741,74.0741,74.0741,74.0741,74.0741,74.0741,74.0741,74.0741,74.0741
